"","GeneID","TValue","PValue","Coefficient","sig.cnt","GeneID","AlzheimersPValue","AsthmaPValue","CADPValue","CKDPValue","CLDPValue","COPDPValue","EthnicityPValue","HIVPValue","HypPValue","LupusPValue","ObesePValue","ONDPValue","RAPValue","T1DPValue","AlzheimersFC","AsthmaFC","CADFC","CKDFC","CLDFC","COPDFC","EthnicityFC","HIVFC","HypFC","LupusFC","ObeseFC","ONDFC","RAFC","T1DFC","AdjP"
"25745","ZC4H2",-0.88823313459382,0.393423656819426,-0.258695728554036,5,"ZC4H2",0.0113996825437875,1,1,0.00636108020509546,1,NA,1,0.0130919988254457,1,1,1,0.00591457032020314,0.000266834163274992,1,1.00391873775047,1,1,1.04811324973594,1,NA,1,0.994554572087614,1,1,1,0.764058679706601,0.978073078232691,1,0.663564461185784
"19864","RNF7",0.885148397104297,0.393467648918444,0.247566233062157,7,"RNF7",0.00137103141811003,1,1,0.00000230726543853948,0.00285906989742683,1,1,0.00000238368244028051,1,1,1,0.000117945930036684,0.0000000000193393935361135,0.0077375588948577,0.985578015926025,1,1,0.917084538698571,1.03589180316017,1,1,0.98774723254353,1,1,1,1.42547854260669,1.05005579710119,0.984166325765645,0.663564461185784
"17168","PAPOLG",0.885137709655195,0.393473185428218,0.247563427100375,5,"PAPOLG",1,1,1,0.00000000000819722423814625,0.000616721417494042,1,1,1,1,1,0.042895584359388,0.00000696177096049095,0.000188205964872204,1,1,1,1,0.888070829622972,1.18022944931995,1,1,1,1,1,0.972246785319295,1.3967774116509,1.05060469756872,1,0.663564461185784
"4679","CRK",0.885096884108476,0.393494335122281,0.24755270840262,5,"CRK",1,1,1,0.00000000000000682844172726415,0.00165898456343219,1,1,0.00000133186580375979,1,1,1,0.000259188167984564,0.000302647295904437,1,1,1,1,0.906274801320597,1.04222301904189,1,1,1.02218498587038,1,1,1,1.33105792175862,1.02649759833289,1,0.663564461185784
"597","AGTPBP1",-0.884448161121519,0.393830510669614,-0.247382374773931,7,"AGTPBP1",0.00000483724282575048,1,0.0287375409429956,0.00000000339254255970793,0.00959660700718335,0.00803038977325418,1,0.0000132769020009642,1,1,1,1,0.000634256617992197,1,0.980234947536458,1,0.914264982105618,0.873877313426331,1.09761569280322,1.015585953306,1,1.02812566443327,1,1,1,1,1.03214277745855,1,0.664037840339007
"21190","SLC25A45",-0.890696147564232,0.394016968915252,-0.271113817611249,5,"SLC25A45",0.00168574025938643,1,NA,0.000000623243187101861,0.00261479905141011,NA,1,0.0000000721145143819371,1,1,1,1,0.00000002596712047624,1,1.00463962641948,1,NA,0.844577329989339,1.13411177867841,NA,1,0.983655770865749,1,1,1,1,0.953911974748902,1,0.664167133452382
"9003","HECW2",-0.890610444684316,0.394060797329414,-0.271089648189576,4,"HECW2",0.0305006831054773,1,NA,0.0000626289671810128,1,NA,0.0016843477875893,1,1,1,1,1,0.0000000375036470321636,1,0.994252226454788,1,NA,1.07333714750345,1,NA,1.4619207672675,1,1,1,1,1,1.11076147072618,1,0.664167133452382
"25317","WASF2",0.883979287109291,0.394073608623213,0.247259249374403,9,"WASF2",0.00145188902364497,1,1,0.00000000240982368002107,0.00845230756467381,1,0.024237650794088,0.0000000000054684502720941,0.0150662160315901,1,0.0372539086235707,0.00317052719536114,0.000000582407317728343,1,0.986502941611197,1,1,1.12391474006006,1.08755280447648,1,0.817640147658201,1.03981877286981,0.8669374513545,1,1.01878905015903,0.755156247732122,0.975174049924544,1,0.664167133452382
"627","AIDA",-0.883845005513479,0.394143248725847,-0.247223985082963,8,"AIDA",1,1,1,0.0000269521099299529,0.0263936345587174,0.0267438663508242,0.0499937483993828,0.0000000000484642144875648,1,0.0239338888127252,1,0.0359915659008019,0.000619058707404658,1,1,1,1,0.890768303296816,1.01698709866769,0.993315916687702,0.79354545729826,1.04238778893771,1,1.05515974319483,1,0.884573927191377,1.03715819224377,1,0.664191008725485
"8709","GUSBP1",0.93150965899959,0.394346956972591,0.384550192153469,4,"GUSBP1",NA,0.0399382663352802,NA,0.0335944838966993,1,NA,NA,NA,NA,NA,1,0.0308834046460892,0.0152978213964549,1,NA,0.972035829356,NA,0.949776508311975,1,NA,NA,NA,NA,NA,1,1.26372045220966,0.974122045493062,1,0.664349900415707
"6653","EXTL2",0.883449305267794,0.394348512674721,0.247120062756359,4,"EXTL2",0.0434530544921972,1,1,0.00000000153453726232955,1,1,1,0.0172544295119763,1,1,1,0.00656352565996242,1,1,1.00277616843901,1,1,0.886883645887953,1,1,1,0.993471075709144,1,1,1,1.44,1,1,0.664349900415707
"22057","SON",0.883275497526121,0.39443869607644,0.247074413121809,8,"SON",0.000747356656163928,1,0.0373681067676911,0.0000000065963928894732,0.0202796769520292,1,1,0.0000000000000499055762514647,1,1,0.00136438245843738,0.0153326633009781,0.00000018515776024868,1,1.00629831415695,1,0.949279795071093,0.927158996616271,1.04796440332765,1,1,1.03250708672388,1,1,0.988366402945498,1.11785135904597,0.975896155124947,1,0.664408343855264
"8400","GPR15",-0.889623545517103,0.394565742806069,-0.270811291753911,4,"GPR15",1,1,0.00182151299462836,0.0000209301679977238,NA,NA,1,0.0472261865969514,1,1,1,1,1,0.0422975045047649,1,1,1.36643065925274,0.928852635606627,NA,NA,1,0.99651691683791,1,1,1,1,1,1.03821434057196,0.664528856184705
"22817","SYNPO2",0.889356149776887,0.394702633277227,0.270735860670899,6,"SYNPO2",1,1,NA,0.000000000119920230265175,0.00221955358375714,NA,1,0.000465733271070666,1,1,1,0.0186025041334302,0.0201932578247398,0.0339531587507498,1,1,NA,1.10229724567769,1.18946510414843,NA,1,0.993931022224266,1,1,1,0.981443298969072,1.02798851684513,0.955253500256802,0.664633914477838
"1025","ANXA2",0.882696649911487,0.39473914356067,0.246922370160774,6,"ANXA2",1,1,1,0.000000000951660336559552,0.000000000106560370590093,0.00960109883492032,0.000000107895937290863,0.00000065561367095671,1,1,1,0.00704123874922304,1,1,1,1,1,1.14270223542667,1.42005884706484,1.00931533666794,1.30353333092739,0.988108889918715,1,1,1,1.17060662614847,1,1,0.664633914477838
"5315","DDX3X",0.882133472575677,0.395031607398375,0.246774425727672,6,"DDX3X",1,1,1,0.000000000013476569902738,1,1,0.0157556123867655,0.0000000000576573173569249,1,1,0.0107166897531124,0.0000000117426746292375,0.00264469673055405,1,1,1,1,0.713864873942479,1,1,1.36523178400538,1.01813949069335,1,1,1.04894060621143,2.70187839154028,1.01839644282767,1,0.665032822747574
"23444","TIMM23",0.881615909320832,0.395300513747444,0.246638448714259,9,"TIMM23",0.00000000484701111113796,1,0.0329294144462625,0.0000000000000000160382427544446,0.0000222348747132651,1,0.000593297886763171,0.000048460784737677,1,1,1,0.000848047985038667,0.00000000477587283162505,0.0113627626016931,0.98916908069928,1,0.925849793836,0.791714883549798,1.0729270995285,1,0.869095765486026,1.01906926379627,1,1,1,1.56778993435449,1.04102566609355,0.972189527109088,0.665391965569822
"22046","SOD1",0.881375269135274,0.395425583838662,0.246575221463275,6,"SOD1",0.000000000000572092452674462,1,1,1,0.00531788232723698,0.00165844607755133,1,0.00471410307338066,1,1,1,0.0422737113157639,0.00564778697164641,1,0.961499119901991,1,1,1,0.98307602700217,0.991973336557472,1,0.992199127414258,1,1,1,1.12747193386256,1.01837936106074,1,0.665508928212018
"6268","ELK4",0.881065923723603,0.395586402369048,0.246493937562034,7,"ELK4",1,1,1,0.0000000112725946863461,1,1,0.00186190909641269,0.000000000594947046165519,1,1,0.0115771085049208,0.000035753270103979,0.0114091542557794,0.0420221727395333,1,1,1,0.917670570702323,1,1,1.10263191042258,1.02720470135472,1,1,0.956816806429585,1.40272767267928,0.97490023700507,0.969467226294617,0.665686014836909
"15929","NISCH",0.880948764713491,0.395647321140475,0.246463151388301,7,"NISCH",0.000009533465286495,1,1,0.00000199126035366115,0.00208144616579265,0.0204503276852925,1,0.00000000000102545825677997,1,1,1,1,0.000000000000175402801176597,0.00541368203765092,1.01489670538131,1,1,1.07973814041263,0.919599152606872,0.992628366004631,1,0.972976965690724,1,1,1,1,0.970572431490076,0.946673265839487,0.665694965713168
"7134","FAU",-0.880629968739982,0.395813116787365,-0.246379376775145,9,"FAU",1,1,1,1,0.00000495330762561495,0.0317849493150518,0.015506842419547,0.0000000603818545228824,0.0427534281226788,1,0.00371913165010521,0.0123829629639421,0.000000137231649756125,0.0375041928363701,1,1,1,1,1.02999056512233,0.997358084594213,1.12503872567478,0.994056887544608,1.33705294740626,1,1.0086632333841,1.17249197942439,1.02224606544138,0.993514849390794,0.665772920988902
"17405","PCYOX1",0.880605886250327,0.395825643248726,0.246373048047822,8,"PCYOX1",0.0000103805372743686,1,1,0.000000000000110231505678704,0.0000193161389084233,1,0.0269791406196596,0.000000000000000000124418765370847,1,1,0.0340747791917076,0.00000330044565844076,0.0000216584140876401,1,1.01103260341564,1,1,0.870458329664243,0.925401288461896,1,1.22418493696678,1.09066043941973,1,1,0.954286279230821,1.6775122076587,0.943103244369614,1,0.665772920988902
"22247","SPI1",-0.883458037344354,0.395886889049465,-0.257397366540819,5,"SPI1",0.00673146584753239,1,0.00660306649594866,0.0110531864368226,1,NA,1,0.0000000000000899670171525091,1,1,1,1,1,0.0384037173352983,1.01235940548727,1,1.21032796001703,0.967119998223444,1,NA,1,0.977048020769185,1,1,1,1,1,1.04868248993471,0.665772920988902
"23916","TMTC1",-0.886870477377102,0.395976735594478,-0.270034425622665,5,"TMTC1",1,1,NA,0.0000146765041380666,0.037985603643098,NA,0.0285513487521406,0.0112568779858495,1,1,1,1,0.00212889113635211,1,1,1,NA,1.08445864448351,0.753942148370279,NA,1.37373315680679,1.00494851708491,1,1,1,1,1.13857886678545,1,0.665772920988902
"22536","STAMBPL1",-0.880141470201637,0.396067261247,-0.246250996257795,6,"STAMBPL1",0.000345769784575999,1,0.020519549820511,0.0000000028657591257875,0.000000100974995989498,0.024832417771047,1,1,1,1,1,1,0.0000537276315998861,1,0.985468408481336,1,1.22210709691252,0.83597376795727,1.32823106020915,0.976502831086786,1,1,1,1,1,1,1.06282216622035,1,0.665772920988902
"5017","CYB5R1",0.880131335891001,0.396072534863955,0.246248332759345,6,"CYB5R1",1,1,1,0.0156488381606532,0.0322389576714804,1,0.00000000162638574916201,0.00000000033948564151742,1,1,1,1,0.00756386680012411,0.00299036750941539,1,1,1,0.982219627017846,1.03491611238434,1,0.664368285471851,0.971050580211833,1,1,1,1,0.974389310128064,1.03598799541613,0.665772920988902
"6433","EPHX1",-0.883078948976975,0.396082896200113,-0.257294231515322,5,"EPHX1",1,1,1,1,0.0298677317729344,NA,0.0453384343809106,0.000000508038821715143,1,1,0.0189423952979077,1,0.0111514076598888,1,1,1,1,1,0.960330737402077,NA,1.41771040114298,0.973967724762006,1,1,0.971448979245821,1,0.970016955481086,1,0.665772920988902
"9598","ICAM2",0.879277600069511,0.396516967406168,0.246023933973611,6,"ICAM2",1,0.0302078154851487,1,1,1,0.00461331931329883,0.00000765626396483474,0.000000314289944758848,1,1,1,1,0.0194029326444783,0.0400480022344066,1,0.989293724072905,1,1,1,0.979955740350043,0.824813490696958,0.97241528663015,1,1,1,1,0.987551972543769,0.982531361045125,0.666366522913139
"18982","PUS1",-0.882181177291294,0.396547354527363,-0.25704994810586,4,"PUS1",1,1,1,0.0000167958144342213,0.00298846265384102,NA,0.029671379435838,1,1,1,1,1,0.0000598686906362327,1,1,1,1,0.949195306266329,1.09391048110788,NA,1.16503718129082,1,1,1,1,1,0.973251067912812,1,0.666366522913139
"570","AGGF1",-0.879002894178179,0.396660044343982,-0.245951720940812,6,"AGGF1",0.000746835491537228,1,1,0.00000000117939109338955,0.0228166110315705,1,1,0.0215028251794865,1,1,1,0.0043319998710755,0.000588922654839633,1,0.987825875403196,1,1,0.74719609599688,1.04583171625063,1,1,1.01188940617592,1,1,1,1.16747404844291,1.04205970532037,1,0.666421805123433
"6438","EPM2AIP1",0.878942368384915,0.39669157313244,0.2459358097336,4,"EPM2AIP1",0.000206324541439784,1,1,0.000000000000000671865537464675,1,1,1,1,1,1,1,0.000173186146751062,0.0140946169096259,1,1.00877928272748,1,1,0.881363755307219,1,1,1,1,1,1,1,1.47107969151671,1.01983617118153,1,0.666421805123433
"13886","MCOLN2",0.881501967559158,0.396898989891517,0.256865102590387,4,"MCOLN2",1,1,NA,0.000000106928857614152,1,1,1,0.0451267658824693,1,1,1,0.00220488830708244,1,0.00886348812548698,1,1,NA,0.878974410564557,1,1,1,1.01586180466655,1,1,1,1.5346877351392,1,0.928357637533071,0.666664277459361
"5422","DEPDC5",0.881338299170607,0.396983755145594,0.256820556362943,6,"DEPDC5",0.00967928874105265,1,1,1,0.0200695564349832,NA,1,0.0000088159851131603,1,1,0.0376888061844451,0.0207666832036319,0.00000162875392008938,1,1.00482282412159,1,1,1,0.907811462664039,NA,1,0.991731078981719,1,1,0.98831516125736,1.11325724319579,0.977712348228832,1,0.666664277459361
"20586","SEC61A1",0.87834479787188,0.397002948157124,0.24577870788425,7,"SEC61A1",0.000000577516512914045,1,1,0.0000000000531466900959763,0.00389546764840395,1,1,0.00000000000119056287932595,1,1,0.0159141019385438,0.0148637075719253,0.0000470676448486013,1,1.01749634404247,1,1,0.89346735027817,1.09691722243131,1,1,0.978160840345053,1,1,0.976304619058218,1.32042048151916,0.983695730033594,1,0.666664277459361
"25040","USP31",0.884678750287629,0.397102546790417,0.269415582457416,6,"USP31",NA,1,NA,0.00000196356824983803,0.0339587528197124,1,1,1,1,1,0.0411005891209738,0.00590040556932698,0.00118466296243593,0.0264853827954113,NA,1,NA,0.926396350851471,0.888449721484076,1,1,1,1,1,0.973924183991445,1.40104712041885,0.973412620614974,0.971421512227036,0.666735849526304
"18317","PPM1B",-0.878049378992204,0.397156943023603,-0.245701034827496,6,"PPM1B",0.00000195215658647727,1,1,0.000000136401683719927,0.0115695313319022,1,1,0.00000000000000382169796322599,1,1,1,0.00499457840867171,0.00023182093241891,1,0.971426655069295,1,1,0.724166393556999,0.947403062229327,1,1,1.03639231559395,1,1,1,1.19641559699685,1.03453399756406,1,0.666735849526304
"210","ACKR3",0.880303402885066,0.397520025226567,0.256538846943548,6,"ACKR3",1,1,1,0.000572020778782078,0.00132071458609392,NA,0.0261614786364866,1,1,1,0.00796955453194545,0.0366302696596897,0.00162356201276465,1,1,1,1,1.05232822435371,1.50040683205917,NA,0.821710262153513,1,1,1,0.969752291829724,0.958306878306878,0.959013187101499,1,0.667120734849166
"13379","LRRFIP2",0.877337533740112,0.397528178150807,0.245513853358638,7,"LRRFIP2",1,1,1,0.00244893783473703,0.010208061646456,0.012251136660451,0.00558441019445414,0.00000099581965773081,1,1,1,0.000230479288103798,0.00024108296473546,1,1,1,1,1.04021145408967,0.965302401240259,1.01464297258416,1.20277012735955,1.01630225209381,1,1,1,1.30459337349398,1.02553562359151,1,0.667120734849166
"3648","CDK16",-0.877289253581564,0.397553365334402,-0.245501156976835,6,"CDK16",0.0454769170302436,1,0.0183425686855472,0.000000374876883944024,0.000312753101755193,1,1,0.0108746409398437,1,1,1,0.0210453785267548,1,1,1.00205179066688,1,1.11792518255267,1.03872443970999,1.11514955208109,1,1,1.00468617007553,1,1,1,0.784389671361502,1,1,0.667120734849166
"25824","ZFP41",-0.883625072892974,0.397644576331121,-0.269117953414608,4,"ZFP41",1,1,NA,0.000000418122240465077,1,NA,1,0.00397101392271586,1,1,1,0.00092039954270273,0.0000634787660591885,1,1,1,NA,1.0680991304284,1,NA,1,0.993056409831358,1,1,1,0.610053222945003,0.962168863787133,1,0.66718028481117
"8654","GTF2H4",0.876953011156719,0.397728809122964,0.245412730768528,4,"GTF2H4",0.00709032419737818,1,1,0.000209321167496019,0.0486612035828192,1,1,0.000141960511474874,1,1,1,1,1,1,1.00706645619968,1,1,1.07227586241525,0.927078568717141,1,1,0.980497991629764,1,1,1,1,1,1,0.667228111479508
"26162","ZNF493",0.879662586128078,0.397852338031749,0.256364377240779,6,"ZNF493",0.024737061343735,1,1,0.00000906563642374668,1,NA,0.0261921467065505,0.001199349282341,1,1,1,0.0178423713407559,0.0135305315279137,1,0.997894486151272,1,1,0.798864824616718,1,NA,0.786919489334076,1.01336028935186,1,1,1,1.61057542768274,1.04827524571278,1,0.667341838505762
"23658","TMEM164",-0.876339653918518,0.398048980917701,-0.245251412159051,8,"TMEM164",1,1,1,0.0120617390435459,0.0000656904556932801,1,0.0461039370426236,0.00534087622359596,1,0.0441258312412776,0.0145979952443666,1,0.0257265767906011,0.00826037932998563,1,1,1,0.942076566000131,1.20890590006723,1,1.38821604344817,0.993232184978072,1,1.04262732209458,0.98312174566634,1,0.978695314608997,1.03611251892642,0.667578154997567
"2978","CARD16",-0.879137548745313,0.398124752660285,-0.256221411119856,8,"CARD16",0.000000115816256821351,1,NA,0.000183296267874699,0.000437934295480379,1,1,0.000000000000073053719629892,1,1,0.00899189804424554,0.0422985612281881,0.00000000000557646498513718,0.0473268409378674,0.975860352698036,1,NA,0.927145546639282,1.19749884618896,1,1,1.05707423622958,1,1,1.03999329700382,0.938426966292135,1.11018708475062,1.02520023808296,0.667611717591259
"1464","ASGR2",-0.878878749209153,0.398259077467477,-0.256150934586292,5,"ASGR2",1,1,1,0.0220420085628664,1,NA,0.0000000000000160124054045774,1,1,1,0.0398836024164337,1,0.000479892127546021,0.0486265301677063,1,1,1,1.033668522877,1,NA,2.10640777381377,1,1,1,1.02253293580563,1,1.03899446539361,1.04317968643258,0.667660799276695
"8222","GNAS-AS1",0.899347551728719,0.398347818107413,0.321836045522294,4,"GNAS-AS1",NA,1,NA,0.000020395773874952,1,NA,NA,0.0238069613280304,NA,0.0483561132270184,1,1,0.0291807914541794,1,NA,1,NA,1.06743817401022,1,NA,NA,0.996099143852331,NA,1.05039201719546,1,1,0.976275303492994,1,0.667660799276695
"3534","CD84",0.875748860384816,0.39835754020169,0.245096008747346,6,"CD84",0.0000313825010503454,1,1,0.0000000000101932473031588,1,1,1,0.0000000000118465288816643,1,1,1,0.00189463324173387,0.00930494773991808,0.0105211817091001,1.01691028715638,1,1,0.909510121377364,1,1,1,1.04339116401496,1,1,1,1.24999224423606,0.985330472486299,0.971050699540028,0.667660799276695
"23589","TMEM107",-0.878651451438168,0.398377077593979,-0.256089033273574,6,"TMEM107",1,1,NA,0.00000000575283412261947,0.0000256921258520219,1,0.00000000081585744863063,1,1,1,1,0.00401251155364601,0.000562438669030322,0.000279141519906422,1,1,NA,0.925148186510621,1.17548630938005,1,3.92349297915983,1,1,1,1,1.23936295987204,1.01940692023828,0.966661571526233,0.667660799276695
"4233","CLN8",0.875438570830071,0.398519663166657,0.245014382046999,5,"CLN8",1,1,0.0297769163111811,0.000000000231914549335563,1,0.00627060959785018,1,0.0311317177928272,1,1,1,0.000237718088174155,1,1,1,1,1.16160080385679,0.840004843309675,1,1.02037161198949,1,1.00606091273982,1,1,1,1.77777777777778,1,1,0.667670409315097
"4668","CRIM1-DT",0.898963892807245,0.39853860665796,0.32171296381744,4,"CRIM1-DT",NA,1,NA,0.0000600125041631223,0.032160415058787,NA,NA,0.0395492536364325,NA,1,1,1,1,0.0234031252321888,NA,1,NA,1.06631640139447,1.13329709339,NA,NA,0.996442719336398,NA,1,1,1,1,0.96207080611656,0.667670409315097
"14976","MPZL1",0.875380316010913,0.39855010568571,0.24499905659091,6,"MPZL1",1,1,0.000148133614086896,0.0000833980452919543,0.0000302908938792462,1,1,0.00000537017647946665,1,1,1,0.00186616683317861,0.00323367722600824,1,1,1,0.846048573023786,0.937534492967729,1.17275538513568,1,1,0.976786003221601,1,1,1,1.19962928637627,1.04249661381108,1,0.667670409315097
"9752","IGHV1-69",-0.908315087671721,0.398724865337288,-0.347683471599986,4,"IGHV1-69",NA,0.030912699579374,1,0.0000000912754475872233,0.0498931721270097,NA,NA,NA,NA,NA,1,0.00169686085999513,1,1,NA,0.962890346106369,1,1.08142173421844,0.747839942192922,NA,NA,NA,NA,NA,1,0.527234307022996,1,1,0.667757727557857
"25983","ZNF234",0.877851451396274,0.398792583381567,0.255871139593798,5,"ZNF234",0.0154877915766341,1,1,0.00000000186248746543544,1,NA,0.0000000377466108569497,0.0000923023319265701,1,1,1,0.000134944144499595,1,1,1.00518749904119,1,1,0.847772672490631,1,NA,0.513054059653696,1.00950793328309,1,1,1,1.25490815721904,1,1,0.667757727557857
